% f evaluations | g evaluations | best noise-free fitness - Fopt (-5.494000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.742410858e+06 +1.742355918e+06 +1.742355918e+06 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 0 +6.903182764e+05 +6.902633364e+05 +6.902633364e+05 -2.9289e+00 +0.0000e+00 +0.0000e+00
4 0 +5.133333912e+05 +5.132784512e+05 +5.132784512e+05 -5.0215e+00 -2.0925e+00 -2.0925e+00
7 0 +7.308604182e+03 +7.253664182e+03 +7.253664182e+03 +8.3640e-01 -2.0925e+00 -2.0925e+00
316 0 +7.018207740e+03 +6.963267740e+03 +6.963267740e+03 -3.8775e+00 +1.5107e+00 +7.3172e+00
334 0 +6.162556177e+03 +6.107616177e+03 +6.107616177e+03 -3.6899e+00 +1.5107e+00 +7.3798e+00
340 0 +5.548866914e+03 +5.493926914e+03 +5.493926914e+03 -3.6274e+00 +1.5107e+00 +7.4423e+00
352 0 +4.689447996e+03 +4.634507996e+03 +4.634507996e+03 -3.5023e+00 +1.5107e+00 +7.5049e+00
358 0 +4.320215246e+03 +4.265275246e+03 +4.265275246e+03 -3.4397e+00 +1.5107e+00 +7.5049e+00
368 0 +3.866593710e+03 +3.811653710e+03 +3.811653710e+03 -3.3772e+00 +1.5107e+00 +7.5674e+00
370 0 +3.503670361e+03 +3.448730361e+03 +3.448730361e+03 -3.3147e+00 +1.5107e+00 +7.5674e+00
382 0 +2.853307094e+03 +2.798367094e+03 +2.798367094e+03 -3.1896e+00 +1.5107e+00 +7.6299e+00
388 0 +2.671928475e+03 +2.616988475e+03 +2.616988475e+03 -3.1270e+00 +1.5107e+00 +7.6299e+00
406 0 +2.467571634e+03 +2.412631634e+03 +2.412631634e+03 -3.0645e+00 +1.5107e+00 +7.6612e+00
430 0 +2.209260282e+03 +2.154320282e+03 +2.154320282e+03 -2.9394e+00 +1.5107e+00 +7.7238e+00
644 0 +1.994347816e+03 +1.939407816e+03 +1.939407816e+03 -2.6736e+00 +1.5107e+00 +7.8410e+00
718 0 +1.758916283e+03 +1.703976283e+03 +1.703976283e+03 -2.5720e+00 +1.5107e+00 +7.8801e+00
760 0 +1.566331507e+03 +1.511391507e+03 +1.511391507e+03 -2.5173e+00 +1.5107e+00 +7.9036e+00
790 0 +1.411392902e+03 +1.356452902e+03 +1.356452902e+03 -2.4782e+00 +1.5107e+00 +7.9192e+00
820 0 +1.252904391e+03 +1.197964391e+03 +1.197964391e+03 -2.4391e+00 +1.5107e+00 +7.9348e+00
850 0 +1.101125253e+03 +1.046185253e+03 +1.046185253e+03 -2.4000e+00 +1.5107e+00 +7.9505e+00
874 0 +9.924587737e+02 +9.375187737e+02 +9.375187737e+02 -2.3687e+00 +1.5107e+00 +7.9583e+00
904 0 +8.729071259e+02 +8.179671259e+02 +8.179671259e+02 -2.3296e+00 +1.5107e+00 +7.9739e+00
928 0 +7.925130783e+02 +7.375730783e+02 +7.375730783e+02 -2.2984e+00 +1.5107e+00 +7.9896e+00
964 0 +7.056408528e+02 +6.507008528e+02 +6.507008528e+02 -2.2515e+00 +1.5107e+00 +8.0052e+00
1018 0 +6.298781225e+02 +5.749381225e+02 +5.749381225e+02 -2.1811e+00 +1.5107e+00 +8.0365e+00
1228 0 +5.588082631e+02 +5.038682631e+02 +5.038682631e+02 -2.0208e+00 +1.5107e+00 +8.1029e+00
1300 0 +4.978367503e+02 +4.428967503e+02 +4.428967503e+02 -1.9739e+00 +1.5107e+00 +8.1185e+00
1348 0 +4.422089744e+02 +3.872689744e+02 +3.872689744e+02 -1.9427e+00 +1.5107e+00 +8.1342e+00
1390 0 +3.922315658e+02 +3.372915658e+02 +3.372915658e+02 -1.9153e+00 +1.5107e+00 +8.1459e+00
1426 0 +3.524327171e+02 +2.974927171e+02 +2.974927171e+02 -1.8919e+00 +1.5107e+00 +8.1537e+00
1468 0 +3.126224994e+02 +2.576824994e+02 +2.576824994e+02 -1.8645e+00 +1.5107e+00 +8.1655e+00
1516 0 +2.789427313e+02 +2.240027313e+02 +2.240027313e+02 -1.8332e+00 +1.5107e+00 +8.1772e+00
1582 0 +2.509630523e+02 +1.960230523e+02 +1.960230523e+02 -1.7902e+00 +1.5107e+00 +8.1928e+00
1684 0 +2.225796641e+02 +1.676396641e+02 +1.676396641e+02 -1.7238e+00 +1.5107e+00 +8.2202e+00
1744 0 +1.990738899e+02 +1.441338899e+02 +1.441338899e+02 -1.6847e+00 +1.5107e+00 +8.2358e+00
1798 0 +1.762365590e+02 +1.212965590e+02 +1.212965590e+02 -1.6495e+00 +1.5107e+00 +8.2514e+00
1858 0 +1.584591057e+02 +1.035191057e+02 +1.035191057e+02 -1.6104e+00 +1.5107e+00 +8.2671e+00
1930 0 +1.402651672e+02 +8.532516721e+01 +8.532516721e+01 -1.5635e+00 +1.5107e+00 +8.2866e+00
2122 0 +1.258366581e+02 +7.089665810e+01 +7.089665810e+01 -1.5000e+00 +1.5107e+00 +8.3120e+00
6385 0 +1.122012692e+02 +5.726126920e+01 +5.726126920e+01 -1.4025e+00 +1.4887e+00 +8.2824e+00
30000 0 +1.047238553e+02 +4.978385526e+01 +4.978385526e+01 -1.4103e+00 +1.4141e+00 +8.0421e+00
